Program,Paragraph,Line,LocationTag,PathCondition,StatementKind,TargetVariable,FormulaOrValue
ESCAL202,2000-CALCULATE-BUNDLED-FACTORS,1131,ESCAL202:L1131,IF B-DOB-MM > B-THRU-MM THEN AND IF H-PATIENT-AGE < 18 THEN AND IF P-QIP-REDUCTION = ' ' THEN AND IF P-QIP-REDUCTION = '1' THEN AND IF P-QIP-REDUCTION = '2' THEN AND IF P-QIP-REDUCTION = '3' THEN AND IF COMORBID-CWF-RETURN-CODE = SPACES THEN NEXT SENTENCE AND IF COMORBID-CWF-RETURN-CODE = '10' THEN AND IF COMORBID-CWF-RETURN-CODE = '20' THEN AND IF COMORBID-CWF-RETURN-CODE = '40' THEN AND IF COMORBID-CWF-RETURN-CODE = '50' THEN AND IF COMORBID-CWF-RETURN-CODE = '60' THEN AND IF H-PATIENT-AGE < 13 THEN AND IF B-REV-CODE = '0821' OR '0881' THEN AND IF H-PATIENT-AGE < 18 THEN AND IF B-REV-CODE = '0821' OR '0881' THEN AND IF H-PATIENT-AGE < 45 THEN AND IF H-PATIENT-AGE < 60 THEN AND IF H-PATIENT-AGE < 70 THEN AND IF H-PATIENT-AGE < 80 THEN AND IF H-PATIENT-AGE > 17 THEN AND IF (H-PATIENT-AGE > 17) AND (H-BUN-BMI < 18.5) THEN AND IF B-DIALYSIS-START-DATE > ZERO THEN AND IF H-PATIENT-AGE > 17 THEN AND IF ONSET-DATE > 120 THEN AND IF COMORBID-CWF-RETURN-CODE = SPACES THEN AND IF H-PATIENT-AGE < 18 THEN AND IF H-BUN-ONSET-FACTOR = CM-ONSET-LE-120 THEN,MOVE,PPS-2011-COMORBID-PAY,'10'
ESCAL202,2000-CALCULATE-BUNDLED-FACTORS,1131,ESCAL202:L1131,IF B-DOB-MM > B-THRU-MM THEN AND IF H-PATIENT-AGE < 18 THEN AND IF P-QIP-REDUCTION = ' ' THEN AND IF P-QIP-REDUCTION = '1' THEN AND IF P-QIP-REDUCTION = '2' THEN AND IF P-QIP-REDUCTION = '3' THEN AND IF COMORBID-CWF-RETURN-CODE = SPACES THEN NEXT SENTENCE AND IF COMORBID-CWF-RETURN-CODE = '10' THEN AND IF COMORBID-CWF-RETURN-CODE = '20' THEN AND IF COMORBID-CWF-RETURN-CODE = '40' THEN AND IF COMORBID-CWF-RETURN-CODE = '50' THEN AND IF COMORBID-CWF-RETURN-CODE = '60' THEN AND IF H-PATIENT-AGE < 13 THEN AND IF B-REV-CODE = '0821' OR '0881' THEN AND IF H-PATIENT-AGE < 18 THEN AND IF B-REV-CODE = '0821' OR '0881' THEN AND IF H-PATIENT-AGE < 45 THEN AND IF H-PATIENT-AGE < 60 THEN AND IF H-PATIENT-AGE < 70 THEN AND IF H-PATIENT-AGE < 80 THEN AND IF H-PATIENT-AGE > 17 THEN AND IF (H-PATIENT-AGE > 17) AND (H-BUN-BMI < 18.5) THEN AND IF B-DIALYSIS-START-DATE > ZERO THEN AND IF H-PATIENT-AGE > 17 THEN AND IF ONSET-DATE > 120 THEN AND IF COMORBID-CWF-RETURN-CODE = SPACES THEN AND IF H-PATIENT-AGE < 18 THEN AND IF H-BUN-ONSET-FACTOR = CM-ONSET-LE-120 THEN,MOVE,H-BUN-COMORBID-MULTIPLIER,H-COMORBID-MULTIPLIER
ESCAL202,2000-CALCULATE-BUNDLED-FACTORS,1131,ESCAL202:L1131,IF B-DOB-MM > B-THRU-MM THEN AND IF H-PATIENT-AGE < 18 THEN AND IF P-QIP-REDUCTION = ' ' THEN AND IF P-QIP-REDUCTION = '1' THEN AND IF P-QIP-REDUCTION = '2' THEN AND IF P-QIP-REDUCTION = '3' THEN AND IF COMORBID-CWF-RETURN-CODE = SPACES THEN NEXT SENTENCE AND IF COMORBID-CWF-RETURN-CODE = '10' THEN AND IF COMORBID-CWF-RETURN-CODE = '20' THEN AND IF COMORBID-CWF-RETURN-CODE = '40' THEN AND IF COMORBID-CWF-RETURN-CODE = '50' THEN AND IF COMORBID-CWF-RETURN-CODE = '60' THEN AND IF H-PATIENT-AGE < 13 THEN AND IF B-REV-CODE = '0821' OR '0881' THEN AND IF H-PATIENT-AGE < 18 THEN AND IF B-REV-CODE = '0821' OR '0881' THEN AND IF H-PATIENT-AGE < 45 THEN AND IF H-PATIENT-AGE < 60 THEN AND IF H-PATIENT-AGE < 70 THEN AND IF H-PATIENT-AGE < 80 THEN AND IF H-PATIENT-AGE > 17 THEN AND IF (H-PATIENT-AGE > 17) AND (H-BUN-BMI < 18.5) THEN AND IF B-DIALYSIS-START-DATE > ZERO THEN AND IF H-PATIENT-AGE > 17 THEN AND IF ONSET-DATE > 120 THEN AND IF COMORBID-CWF-RETURN-CODE = SPACES THEN AND IF H-PATIENT-AGE < 18 THEN AND IF H-BUN-ONSET-FACTOR = CM-ONSET-LE-120 THEN AND IF COMORBID-CWF-RETURN-CODE = '10' THEN,MOVE,H-BUN-COMORBID-MULTIPLIER,1.000
ESCAL202,2000-CALCULATE-BUNDLED-FACTORS,1131,ESCAL202:L1131,IF B-DOB-MM > B-THRU-MM THEN AND IF H-PATIENT-AGE < 18 THEN AND IF P-QIP-REDUCTION = ' ' THEN AND IF P-QIP-REDUCTION = '1' THEN AND IF P-QIP-REDUCTION = '2' THEN AND IF P-QIP-REDUCTION = '3' THEN AND IF COMORBID-CWF-RETURN-CODE = SPACES THEN NEXT SENTENCE AND IF COMORBID-CWF-RETURN-CODE = '10' THEN AND IF COMORBID-CWF-RETURN-CODE = '20' THEN AND IF COMORBID-CWF-RETURN-CODE = '40' THEN AND IF COMORBID-CWF-RETURN-CODE = '50' THEN AND IF COMORBID-CWF-RETURN-CODE = '60' THEN AND IF H-PATIENT-AGE < 13 THEN AND IF B-REV-CODE = '0821' OR '0881' THEN AND IF H-PATIENT-AGE < 18 THEN AND IF B-REV-CODE = '0821' OR '0881' THEN AND IF H-PATIENT-AGE < 45 THEN AND IF H-PATIENT-AGE < 60 THEN AND IF H-PATIENT-AGE < 70 THEN AND IF H-PATIENT-AGE < 80 THEN AND IF H-PATIENT-AGE > 17 THEN AND IF (H-PATIENT-AGE > 17) AND (H-BUN-BMI < 18.5) THEN AND IF B-DIALYSIS-START-DATE > ZERO THEN AND IF H-PATIENT-AGE > 17 THEN AND IF ONSET-DATE > 120 THEN AND IF COMORBID-CWF-RETURN-CODE = SPACES THEN AND IF H-PATIENT-AGE < 18 THEN AND IF H-BUN-ONSET-FACTOR = CM-ONSET-LE-120 THEN AND IF COMORBID-CWF-RETURN-CODE = '10' THEN,MOVE,PPS-2011-COMORBID-PAY,'10'
ESCAL202,2000-CALCULATE-BUNDLED-FACTORS,1131,ESCAL202:L1131,IF B-DOB-MM > B-THRU-MM THEN AND IF H-PATIENT-AGE < 18 THEN AND IF P-QIP-REDUCTION = ' ' THEN AND IF P-QIP-REDUCTION = '1' THEN AND IF P-QIP-REDUCTION = '2' THEN AND IF P-QIP-REDUCTION = '3' THEN AND IF COMORBID-CWF-RETURN-CODE = SPACES THEN NEXT SENTENCE AND IF COMORBID-CWF-RETURN-CODE = '10' THEN AND IF COMORBID-CWF-RETURN-CODE = '20' THEN AND IF COMORBID-CWF-RETURN-CODE = '40' THEN AND IF COMORBID-CWF-RETURN-CODE = '50' THEN AND IF COMORBID-CWF-RETURN-CODE = '60' THEN AND IF H-PATIENT-AGE < 13 THEN AND IF B-REV-CODE = '0821' OR '0881' THEN AND IF H-PATIENT-AGE < 18 THEN AND IF B-REV-CODE = '0821' OR '0881' THEN AND IF H-PATIENT-AGE < 45 THEN AND IF H-PATIENT-AGE < 60 THEN AND IF H-PATIENT-AGE < 70 THEN AND IF H-PATIENT-AGE < 80 THEN AND IF H-PATIENT-AGE > 17 THEN AND IF (H-PATIENT-AGE > 17) AND (H-BUN-BMI < 18.5) THEN AND IF B-DIALYSIS-START-DATE > ZERO THEN AND IF H-PATIENT-AGE > 17 THEN AND IF ONSET-DATE > 120 THEN AND IF COMORBID-CWF-RETURN-CODE = SPACES THEN AND IF H-PATIENT-AGE < 18 THEN AND IF H-BUN-ONSET-FACTOR = CM-ONSET-LE-120 THEN AND IF COMORBID-CWF-RETURN-CODE = '10' THEN AND IF COMORBID-CWF-RETURN-CODE = '20' THEN,MOVE,H-BUN-COMORBID-MULTIPLIER,CM-GI-BLEED
ESCAL202,2000-CALCULATE-BUNDLED-FACTORS,1131,ESCAL202:L1131,IF B-DOB-MM > B-THRU-MM THEN AND IF H-PATIENT-AGE < 18 THEN AND IF P-QIP-REDUCTION = ' ' THEN AND IF P-QIP-REDUCTION = '1' THEN AND IF P-QIP-REDUCTION = '2' THEN AND IF P-QIP-REDUCTION = '3' THEN AND IF COMORBID-CWF-RETURN-CODE = SPACES THEN NEXT SENTENCE AND IF COMORBID-CWF-RETURN-CODE = '10' THEN AND IF COMORBID-CWF-RETURN-CODE = '20' THEN AND IF COMORBID-CWF-RETURN-CODE = '40' THEN AND IF COMORBID-CWF-RETURN-CODE = '50' THEN AND IF COMORBID-CWF-RETURN-CODE = '60' THEN AND IF H-PATIENT-AGE < 13 THEN AND IF B-REV-CODE = '0821' OR '0881' THEN AND IF H-PATIENT-AGE < 18 THEN AND IF B-REV-CODE = '0821' OR '0881' THEN AND IF H-PATIENT-AGE < 45 THEN AND IF H-PATIENT-AGE < 60 THEN AND IF H-PATIENT-AGE < 70 THEN AND IF H-PATIENT-AGE < 80 THEN AND IF H-PATIENT-AGE > 17 THEN AND IF (H-PATIENT-AGE > 17) AND (H-BUN-BMI < 18.5) THEN AND IF B-DIALYSIS-START-DATE > ZERO THEN AND IF H-PATIENT-AGE > 17 THEN AND IF ONSET-DATE > 120 THEN AND IF COMORBID-CWF-RETURN-CODE = SPACES THEN AND IF H-PATIENT-AGE < 18 THEN AND IF H-BUN-ONSET-FACTOR = CM-ONSET-LE-120 THEN AND IF COMORBID-CWF-RETURN-CODE = '10' THEN AND IF COMORBID-CWF-RETURN-CODE = '20' THEN,MOVE,PPS-2011-COMORBID-PAY,'20'
ESCAL202,2000-CALCULATE-BUNDLED-FACTORS,1131,ESCAL202:L1131,IF B-DOB-MM > B-THRU-MM THEN AND IF H-PATIENT-AGE < 18 THEN AND IF P-QIP-REDUCTION = ' ' THEN AND IF P-QIP-REDUCTION = '1' THEN AND IF P-QIP-REDUCTION = '2' THEN AND IF P-QIP-REDUCTION = '3' THEN AND IF COMORBID-CWF-RETURN-CODE = SPACES THEN NEXT SENTENCE AND IF COMORBID-CWF-RETURN-CODE = '10' THEN AND IF COMORBID-CWF-RETURN-CODE = '20' THEN AND IF COMORBID-CWF-RETURN-CODE = '40' THEN AND IF COMORBID-CWF-RETURN-CODE = '50' THEN AND IF COMORBID-CWF-RETURN-CODE = '60' THEN AND IF H-PATIENT-AGE < 13 THEN AND IF B-REV-CODE = '0821' OR '0881' THEN AND IF H-PATIENT-AGE < 18 THEN AND IF B-REV-CODE = '0821' OR '0881' THEN AND IF H-PATIENT-AGE < 45 THEN AND IF H-PATIENT-AGE < 60 THEN AND IF H-PATIENT-AGE < 70 THEN AND IF H-PATIENT-AGE < 80 THEN AND IF H-PATIENT-AGE > 17 THEN AND IF (H-PATIENT-AGE > 17) AND (H-BUN-BMI < 18.5) THEN AND IF B-DIALYSIS-START-DATE > ZERO THEN AND IF H-PATIENT-AGE > 17 THEN AND IF ONSET-DATE > 120 THEN AND IF COMORBID-CWF-RETURN-CODE = SPACES THEN AND IF H-PATIENT-AGE < 18 THEN AND IF H-BUN-ONSET-FACTOR = CM-ONSET-LE-120 THEN AND IF COMORBID-CWF-RETURN-CODE = '10' THEN AND IF COMORBID-CWF-RETURN-CODE = '20' THEN AND IF COMORBID-CWF-RETURN-CODE = '40' THEN,MOVE,H-BUN-COMORBID-MULTIPLIER,CM-PERICARDITIS
ESCAL202,2000-CALCULATE-BUNDLED-FACTORS,1131,ESCAL202:L1131,IF B-DOB-MM > B-THRU-MM THEN AND IF H-PATIENT-AGE < 18 THEN AND IF P-QIP-REDUCTION = ' ' THEN AND IF P-QIP-REDUCTION = '1' THEN AND IF P-QIP-REDUCTION = '2' THEN AND IF P-QIP-REDUCTION = '3' THEN AND IF COMORBID-CWF-RETURN-CODE = SPACES THEN NEXT SENTENCE AND IF COMORBID-CWF-RETURN-CODE = '10' THEN AND IF COMORBID-CWF-RETURN-CODE = '20' THEN AND IF COMORBID-CWF-RETURN-CODE = '40' THEN AND IF COMORBID-CWF-RETURN-CODE = '50' THEN AND IF COMORBID-CWF-RETURN-CODE = '60' THEN AND IF H-PATIENT-AGE < 13 THEN AND IF B-REV-CODE = '0821' OR '0881' THEN AND IF H-PATIENT-AGE < 18 THEN AND IF B-REV-CODE = '0821' OR '0881' THEN AND IF H-PATIENT-AGE < 45 THEN AND IF H-PATIENT-AGE < 60 THEN AND IF H-PATIENT-AGE < 70 THEN AND IF H-PATIENT-AGE < 80 THEN AND IF H-PATIENT-AGE > 17 THEN AND IF (H-PATIENT-AGE > 17) AND (H-BUN-BMI < 18.5) THEN AND IF B-DIALYSIS-START-DATE > ZERO THEN AND IF H-PATIENT-AGE > 17 THEN AND IF ONSET-DATE > 120 THEN AND IF COMORBID-CWF-RETURN-CODE = SPACES THEN AND IF H-PATIENT-AGE < 18 THEN AND IF H-BUN-ONSET-FACTOR = CM-ONSET-LE-120 THEN AND IF COMORBID-CWF-RETURN-CODE = '10' THEN AND IF COMORBID-CWF-RETURN-CODE = '20' THEN AND IF COMORBID-CWF-RETURN-CODE = '40' THEN,MOVE,PPS-2011-COMORBID-PAY,'40'
ESCAL202,2000-CALCULATE-BUNDLED-FACTORS,1176,ESCAL202:L1176,IF B-DOB-MM > B-THRU-MM THEN AND IF H-PATIENT-AGE < 18 THEN AND IF P-QIP-REDUCTION = ' ' THEN AND IF P-QIP-REDUCTION = '1' THEN AND IF P-QIP-REDUCTION = '2' THEN AND IF P-QIP-REDUCTION = '3' THEN AND IF COMORBID-CWF-RETURN-CODE = SPACES THEN NEXT SENTENCE AND IF COMORBID-CWF-RETURN-CODE = '10' THEN AND IF COMORBID-CWF-RETURN-CODE = '20' THEN AND IF COMORBID-CWF-RETURN-CODE = '40' THEN AND IF COMORBID-CWF-RETURN-CODE = '50' THEN AND IF COMORBID-CWF-RETURN-CODE = '60' THEN AND IF H-PATIENT-AGE < 13 THEN AND IF B-REV-CODE = '0821' OR '0881' THEN AND IF H-PATIENT-AGE < 18 THEN AND IF B-REV-CODE = '0821' OR '0881' THEN AND IF H-PATIENT-AGE < 45 THEN AND IF H-PATIENT-AGE < 60 THEN AND IF H-PATIENT-AGE < 70 THEN AND IF H-PATIENT-AGE < 80 THEN AND IF H-PATIENT-AGE > 17 THEN AND IF (H-PATIENT-AGE > 17) AND (H-BUN-BMI < 18.5) THEN AND IF B-DIALYSIS-START-DATE > ZERO THEN AND IF H-PATIENT-AGE > 17 THEN AND IF ONSET-DATE > 120 THEN AND IF COMORBID-CWF-RETURN-CODE = SPACES THEN AND IF H-PATIENT-AGE < 18 THEN AND IF H-BUN-ONSET-FACTOR = CM-ONSET-LE-120 THEN AND IF COMORBID-CWF-RETURN-CODE = '10' THEN AND IF COMORBID-CWF-RETURN-CODE = '20' THEN AND IF COMORBID-CWF-RETURN-CODE = '40' THEN AND IF P-PROV-LOW-VOLUME-INDIC = 'Y' THEN AND IF H-PATIENT-AGE > 17 THEN,MOVE,H-BUN-LOW-VOL-MULTIPLIER,CM-LOW-VOL-ADJ-LT-4000
ESCAL202,2000-CALCULATE-BUNDLED-FACTORS,1176,ESCAL202:L1176,IF B-DOB-MM > B-THRU-MM THEN AND IF H-PATIENT-AGE < 18 THEN AND IF P-QIP-REDUCTION = ' ' THEN AND IF P-QIP-REDUCTION = '1' THEN AND IF P-QIP-REDUCTION = '2' THEN AND IF P-QIP-REDUCTION = '3' THEN AND IF COMORBID-CWF-RETURN-CODE = SPACES THEN NEXT SENTENCE AND IF COMORBID-CWF-RETURN-CODE = '10' THEN AND IF COMORBID-CWF-RETURN-CODE = '20' THEN AND IF COMORBID-CWF-RETURN-CODE = '40' THEN AND IF COMORBID-CWF-RETURN-CODE = '50' THEN AND IF COMORBID-CWF-RETURN-CODE = '60' THEN AND IF H-PATIENT-AGE < 13 THEN AND IF B-REV-CODE = '0821' OR '0881' THEN AND IF H-PATIENT-AGE < 18 THEN AND IF B-REV-CODE = '0821' OR '0881' THEN AND IF H-PATIENT-AGE < 45 THEN AND IF H-PATIENT-AGE < 60 THEN AND IF H-PATIENT-AGE < 70 THEN AND IF H-PATIENT-AGE < 80 THEN AND IF H-PATIENT-AGE > 17 THEN AND IF (H-PATIENT-AGE > 17) AND (H-BUN-BMI < 18.5) THEN AND IF B-DIALYSIS-START-DATE > ZERO THEN AND IF H-PATIENT-AGE > 17 THEN AND IF ONSET-DATE > 120 THEN AND IF COMORBID-CWF-RETURN-CODE = SPACES THEN AND IF H-PATIENT-AGE < 18 THEN AND IF H-BUN-ONSET-FACTOR = CM-ONSET-LE-120 THEN AND IF COMORBID-CWF-RETURN-CODE = '10' THEN AND IF COMORBID-CWF-RETURN-CODE = '20' THEN AND IF COMORBID-CWF-RETURN-CODE = '40' THEN AND IF P-PROV-LOW-VOLUME-INDIC = 'Y' THEN AND IF H-PATIENT-AGE > 17 THEN,MOVE,LOW-VOLUME-TRACK,"""Y"""
ESCAL202,2000-CALCULATE-BUNDLED-FACTORS,1176,ESCAL202:L1176,IF B-DOB-MM > B-THRU-MM THEN AND IF H-PATIENT-AGE < 18 THEN AND IF P-QIP-REDUCTION = ' ' THEN AND IF P-QIP-REDUCTION = '1' THEN AND IF P-QIP-REDUCTION = '2' THEN AND IF P-QIP-REDUCTION = '3' THEN AND IF COMORBID-CWF-RETURN-CODE = SPACES THEN NEXT SENTENCE AND IF COMORBID-CWF-RETURN-CODE = '10' THEN AND IF COMORBID-CWF-RETURN-CODE = '20' THEN AND IF COMORBID-CWF-RETURN-CODE = '40' THEN AND IF COMORBID-CWF-RETURN-CODE = '50' THEN AND IF COMORBID-CWF-RETURN-CODE = '60' THEN AND IF H-PATIENT-AGE < 13 THEN AND IF B-REV-CODE = '0821' OR '0881' THEN AND IF H-PATIENT-AGE < 18 THEN AND IF B-REV-CODE = '0821' OR '0881' THEN AND IF H-PATIENT-AGE < 45 THEN AND IF H-PATIENT-AGE < 60 THEN AND IF H-PATIENT-AGE < 70 THEN AND IF H-PATIENT-AGE < 80 THEN AND IF H-PATIENT-AGE > 17 THEN AND IF (H-PATIENT-AGE > 17) AND (H-BUN-BMI < 18.5) THEN AND IF B-DIALYSIS-START-DATE > ZERO THEN AND IF H-PATIENT-AGE > 17 THEN AND IF ONSET-DATE > 120 THEN AND IF COMORBID-CWF-RETURN-CODE = SPACES THEN AND IF H-PATIENT-AGE < 18 THEN AND IF H-BUN-ONSET-FACTOR = CM-ONSET-LE-120 THEN AND IF COMORBID-CWF-RETURN-CODE = '10' THEN AND IF COMORBID-CWF-RETURN-CODE = '20' THEN AND IF COMORBID-CWF-RETURN-CODE = '40' THEN AND IF P-PROV-LOW-VOLUME-INDIC = 'Y' THEN AND IF H-PATIENT-AGE > 17 THEN,MOVE,H-BUN-LOW-VOL-MULTIPLIER,1.000
ESCAL202,2000-CALCULATE-BUNDLED-FACTORS,1176,ESCAL202:L1176,IF B-DOB-MM > B-THRU-MM THEN AND IF H-PATIENT-AGE < 18 THEN AND IF P-QIP-REDUCTION = ' ' THEN AND IF P-QIP-REDUCTION = '1' THEN AND IF P-QIP-REDUCTION = '2' THEN AND IF P-QIP-REDUCTION = '3' THEN AND IF COMORBID-CWF-RETURN-CODE = SPACES THEN NEXT SENTENCE AND IF COMORBID-CWF-RETURN-CODE = '10' THEN AND IF COMORBID-CWF-RETURN-CODE = '20' THEN AND IF COMORBID-CWF-RETURN-CODE = '40' THEN AND IF COMORBID-CWF-RETURN-CODE = '50' THEN AND IF COMORBID-CWF-RETURN-CODE = '60' THEN AND IF H-PATIENT-AGE < 13 THEN AND IF B-REV-CODE = '0821' OR '0881' THEN AND IF H-PATIENT-AGE < 18 THEN AND IF B-REV-CODE = '0821' OR '0881' THEN AND IF H-PATIENT-AGE < 45 THEN AND IF H-PATIENT-AGE < 60 THEN AND IF H-PATIENT-AGE < 70 THEN AND IF H-PATIENT-AGE < 80 THEN AND IF H-PATIENT-AGE > 17 THEN AND IF (H-PATIENT-AGE > 17) AND (H-BUN-BMI < 18.5) THEN AND IF B-DIALYSIS-START-DATE > ZERO THEN AND IF H-PATIENT-AGE > 17 THEN AND IF ONSET-DATE > 120 THEN AND IF COMORBID-CWF-RETURN-CODE = SPACES THEN AND IF H-PATIENT-AGE < 18 THEN AND IF H-BUN-ONSET-FACTOR = CM-ONSET-LE-120 THEN AND IF COMORBID-CWF-RETURN-CODE = '10' THEN AND IF COMORBID-CWF-RETURN-CODE = '20' THEN AND IF COMORBID-CWF-RETURN-CODE = '40' THEN AND IF P-PROV-LOW-VOLUME-INDIC = 'Y' THEN AND IF H-PATIENT-AGE > 17 THEN,MOVE,H-BUN-LOW-VOL-MULTIPLIER,1.000
ESCAL202,2000-CALCULATE-BUNDLED-FACTORS,1193,ESCAL202:L1193,IF B-DOB-MM > B-THRU-MM THEN AND IF H-PATIENT-AGE < 18 THEN AND IF P-QIP-REDUCTION = ' ' THEN AND IF P-QIP-REDUCTION = '1' THEN AND IF P-QIP-REDUCTION = '2' THEN AND IF P-QIP-REDUCTION = '3' THEN AND IF COMORBID-CWF-RETURN-CODE = SPACES THEN NEXT SENTENCE AND IF COMORBID-CWF-RETURN-CODE = '10' THEN AND IF COMORBID-CWF-RETURN-CODE = '20' THEN AND IF COMORBID-CWF-RETURN-CODE = '40' THEN AND IF COMORBID-CWF-RETURN-CODE = '50' THEN AND IF COMORBID-CWF-RETURN-CODE = '60' THEN AND IF H-PATIENT-AGE < 13 THEN AND IF B-REV-CODE = '0821' OR '0881' THEN AND IF H-PATIENT-AGE < 18 THEN AND IF B-REV-CODE = '0821' OR '0881' THEN AND IF H-PATIENT-AGE < 45 THEN AND IF H-PATIENT-AGE < 60 THEN AND IF H-PATIENT-AGE < 70 THEN AND IF H-PATIENT-AGE < 80 THEN AND IF H-PATIENT-AGE > 17 THEN AND IF (H-PATIENT-AGE > 17) AND (H-BUN-BMI < 18.5) THEN AND IF B-DIALYSIS-START-DATE > ZERO THEN AND IF H-PATIENT-AGE > 17 THEN AND IF ONSET-DATE > 120 THEN AND IF COMORBID-CWF-RETURN-CODE = SPACES THEN AND IF H-PATIENT-AGE < 18 THEN AND IF H-BUN-ONSET-FACTOR = CM-ONSET-LE-120 THEN AND IF COMORBID-CWF-RETURN-CODE = '10' THEN AND IF COMORBID-CWF-RETURN-CODE = '20' THEN AND IF COMORBID-CWF-RETURN-CODE = '40' THEN AND IF P-PROV-LOW-VOLUME-INDIC = 'Y' THEN AND IF H-PATIENT-AGE > 17 THEN AND IF (P-GEO-CBSA < 100) AND (H-PATIENT-AGE > 17) THEN,MOVE,H-BUN-RURAL-MULTIPLIER,CM-RURAL
ESCAL202,2000-CALCULATE-BUNDLED-FACTORS,1193,ESCAL202:L1193,IF B-DOB-MM > B-THRU-MM THEN AND IF H-PATIENT-AGE < 18 THEN AND IF P-QIP-REDUCTION = ' ' THEN AND IF P-QIP-REDUCTION = '1' THEN AND IF P-QIP-REDUCTION = '2' THEN AND IF P-QIP-REDUCTION = '3' THEN AND IF COMORBID-CWF-RETURN-CODE = SPACES THEN NEXT SENTENCE AND IF COMORBID-CWF-RETURN-CODE = '10' THEN AND IF COMORBID-CWF-RETURN-CODE = '20' THEN AND IF COMORBID-CWF-RETURN-CODE = '40' THEN AND IF COMORBID-CWF-RETURN-CODE = '50' THEN AND IF COMORBID-CWF-RETURN-CODE = '60' THEN AND IF H-PATIENT-AGE < 13 THEN AND IF B-REV-CODE = '0821' OR '0881' THEN AND IF H-PATIENT-AGE < 18 THEN AND IF B-REV-CODE = '0821' OR '0881' THEN AND IF H-PATIENT-AGE < 45 THEN AND IF H-PATIENT-AGE < 60 THEN AND IF H-PATIENT-AGE < 70 THEN AND IF H-PATIENT-AGE < 80 THEN AND IF H-PATIENT-AGE > 17 THEN AND IF (H-PATIENT-AGE > 17) AND (H-BUN-BMI < 18.5) THEN AND IF B-DIALYSIS-START-DATE > ZERO THEN AND IF H-PATIENT-AGE > 17 THEN AND IF ONSET-DATE > 120 THEN AND IF COMORBID-CWF-RETURN-CODE = SPACES THEN AND IF H-PATIENT-AGE < 18 THEN AND IF H-BUN-ONSET-FACTOR = CM-ONSET-LE-120 THEN AND IF COMORBID-CWF-RETURN-CODE = '10' THEN AND IF COMORBID-CWF-RETURN-CODE = '20' THEN AND IF COMORBID-CWF-RETURN-CODE = '40' THEN AND IF P-PROV-LOW-VOLUME-INDIC = 'Y' THEN AND IF H-PATIENT-AGE > 17 THEN AND IF (P-GEO-CBSA < 100) AND (H-PATIENT-AGE > 17) THEN,MOVE,H-BUN-RURAL-MULTIPLIER,1.000
ESCAL202,2000-CALCULATE-BUNDLED-FACTORS,1201,ESCAL202:L1201,IF B-DOB-MM > B-THRU-MM THEN AND IF H-PATIENT-AGE < 18 THEN AND IF P-QIP-REDUCTION = ' ' THEN AND IF P-QIP-REDUCTION = '1' THEN AND IF P-QIP-REDUCTION = '2' THEN AND IF P-QIP-REDUCTION = '3' THEN AND IF COMORBID-CWF-RETURN-CODE = SPACES THEN NEXT SENTENCE AND IF COMORBID-CWF-RETURN-CODE = '10' THEN AND IF COMORBID-CWF-RETURN-CODE = '20' THEN AND IF COMORBID-CWF-RETURN-CODE = '40' THEN AND IF COMORBID-CWF-RETURN-CODE = '50' THEN AND IF COMORBID-CWF-RETURN-CODE = '60' THEN AND IF H-PATIENT-AGE < 13 THEN AND IF B-REV-CODE = '0821' OR '0881' THEN AND IF H-PATIENT-AGE < 18 THEN AND IF B-REV-CODE = '0821' OR '0881' THEN AND IF H-PATIENT-AGE < 45 THEN AND IF H-PATIENT-AGE < 60 THEN AND IF H-PATIENT-AGE < 70 THEN AND IF H-PATIENT-AGE < 80 THEN AND IF H-PATIENT-AGE > 17 THEN AND IF (H-PATIENT-AGE > 17) AND (H-BUN-BMI < 18.5) THEN AND IF B-DIALYSIS-START-DATE > ZERO THEN AND IF H-PATIENT-AGE > 17 THEN AND IF ONSET-DATE > 120 THEN AND IF COMORBID-CWF-RETURN-CODE = SPACES THEN AND IF H-PATIENT-AGE < 18 THEN AND IF H-BUN-ONSET-FACTOR = CM-ONSET-LE-120 THEN AND IF COMORBID-CWF-RETURN-CODE = '10' THEN AND IF COMORBID-CWF-RETURN-CODE = '20' THEN AND IF COMORBID-CWF-RETURN-CODE = '40' THEN AND IF P-PROV-LOW-VOLUME-INDIC = 'Y' THEN AND IF H-PATIENT-AGE > 17 THEN AND IF (P-GEO-CBSA < 100) AND (H-PATIENT-AGE > 17) THEN,COMPUTE,H-BUN-ADJUSTED-BASE-WAGE-AMT  ROUNDED,(H-BUN-BASE-WAGE-AMT * H-BUN-AGE-FACTOR) * (H-BUN-BSA-FACTOR * H-BUN-BMI-FACTOR) * (H-BUN-ONSET-FACTOR * H-BUN-COMORBID-MULTIPLIER) * H-BUN-LOW-VOL-MULTIPLIER * H-BUN-RURAL-MULTIPLIER.
